"","bdl_id","popular_name"
"9148",40599,NA
"9149",40598,NA
"9150",40597,"Military Construction Appropriations Act, 1984"
"9151",40596,"Military Construction Authorization Act, 1984"
"9152",40595,NA
"9153",40594,NA
"9154",40593,NA
"9155",40592,"Radio Broadcasting to Cuba Act"
"9156",40591,NA
"9157",40590,NA
"9158",40589,NA
"9159",40588,NA
"9160",40587,NA
"9161",40586,NA
"9162",40585,NA
"9163",40584,NA
"9164",40583,NA
"9165",40582,NA
"9166",40581,NA
"9167",40580,NA
"9168",40579,NA
"9169",40578,NA
"9170",40577,NA
"9171",40576,"Challenge Grant Amendments of 1983"
"9172",40575,"Department of Defense Authorization Act, 1984"
"9173",40574,NA
"9174",40573,NA
"9175",40572,NA
"9176",40571,NA
"9177",40570,NA
"9178",40569,"Extra Long Staple Cotton Act of 1983"
"9179",40568,NA
"9180",40567,NA
"9181",40566,NA
"9182",40565,NA
"9183",40564,NA
"9184",40563,NA
"9185",40562,NA
"9186",40561,NA
"9187",40560,"Student Loan Consolidation and Technical Amendments Act of 1983"
"9188",40559,"Department of Transportation and Related Agencies Appropriations Act, 1984"
"9189",40558,"Veterans' Job Training Act"
"9190",40557,"Railroad Retirement Solvency Act of 1983"
"9191",40556,NA
"9192",40555,NA
"9193",40554,NA
"9194",40553,NA
"9195",40552,NA
"9196",40551,NA
"9197",40550,NA
"9198",40549,NA
"9199",40548,NA
"9200",40547,NA
"9201",40546,NA
"9202",40545,"Per Capita Act"
"9203",40544,"Supplemental Appropriations Act, 1983"
"9204",40543,NA
"9205",40542,NA
"9206",40541,NA
"9207",40540,NA
"9208",40539,NA
"9209",40538,NA
"9210",40537,NA
"9211",40536,NA
"9212",40535,NA
"9213",40534,NA
"9214",40533,"National Aeronautics and Space Administration Authorization Act, 1984"
"9215",40532,"Legislative Branch Appropriation Act, 1984"
"9216",40531,"Energy and Water Development Appropriation Act, 1984"
"9217",40530,NA
"9218",40529,NA
"9219",40528,NA
"9220",40527,NA
"9221",40526,"Department of Housing and Urban Development--Independent Agencies Appropriation Act, 1984"
"9222",40525,NA
"9223",40524,"Lebanon Emergency Assistance Act of 1983"
"9224",40523,NA
"9225",40522,NA
"9226",40521,NA
"9227",40520,NA
"9228",40519,NA
"9229",40518,NA
"9230",40517,"Foundation for the Advancement of Military Medicine Act of 1983"
"9231",40516,NA
"9232",40515,NA
"9233",40514,NA
"9234",40513,"Harry S Truman National Historic Site Establishment Act"
"9235",40512,NA
"9236",40511,NA
"9237",40510,NA
"9238",40509,NA
"9239",40508,NA
"9240",40507,NA
"9241",40506,NA
"9242",40505,"Alcohol and Drug Abuse Amendments of 1983"
"9243",40504,NA
"9244",40503,"Saccharin Study and Labeling Act Amendment of 1983"
"9245",40502,"Social Security Amendments of 1983"
"9246",40501,NA
"9247",40500,NA
"9248",40499,NA
"9249",40498,NA
"9250",40497,NA
"9251",40496,NA
"9252",40495,NA
"9253",40494,NA
"9254",40493,NA
"9255",40492,NA
"9256",40491,NA
"9257",40490,NA
"9258",40489,NA
"9259",40488,NA
"9260",40487,NA
"9261",40486,NA
"9262",40485,"Payment-in-Kind Tax Treatment Act of 1983"
"9263",40484,NA
"9264",40483,NA
"9265",40482,NA
"9266",40481,NA
"9267",40480,NA
"9268",40479,NA
"9269",40478,"Migrant and Seasonal Agricultural Worker Protection Act"
"9270",40477,NA
"9271",40476,NA
"9272",40475,NA
"9273",40474,NA
"9274",40473,"Small Tracts Act"
"9275",40472,NA
"9276",40471,NA
"9277",40470,"Federal Rules of Civil Procedure Amendments Act of 1982"
"9278",40469,NA
"9279",40468,NA
"9280",40467,NA
"9281",40466,NA
"9282",40465,NA
"9283",40464,NA
"9284",40463,NA
"9285",40462,NA
"9286",40461,NA
"9287",40460,NA
"9288",40459,"Federal Oil and Gas Royalty Management Act of 1982"
"9289",40458,NA
"9290",40457,NA
"9291",40456,"Technical Corrections Act of 1982"
"9292",40455,NA
"9293",40454,NA
"9294",40453,NA
"9295",40452,"Futures Trading Act of 1982"
"9296",40451,NA
"9297",40450,NA
"9298",40449,NA
"9299",40448,NA
"9300",40447,"Federal Seed Act Amendments of 1982"
"9301",40446,NA
"9302",40445,NA
"9303",40444,NA
"9304",40443,NA
"9305",40442,NA
"9306",40441,"National Park System Visitor Facilities Fund Act"
"9307",40440,NA
"9308",40439,NA
"9309",40438,NA
"9310",40437,"Texas Band of Kickapoo Act"
"9311",40436,NA
"9312",40435,NA
"9313",40434,NA
"9314",40433,"Nuclear Waste Policy Act of 1982"
"9315",40432,"Surface Transportation Assistance Act of 1982"
"9316",40431,NA
"9317",40430,NA
"9318",40429,NA
"9319",40428,NA
"9320",40427,NA
"9321",40426,NA
"9322",40425,NA
"9323",40424,NA
"9324",40423,NA
"9325",40422,"Orphan Drug Act"
"9326",40421,NA
"9327",40420,NA
"9328",40419,"Cheaha Wilderness Act"
"9329",40418,"Telecommunications for the Disabled Act of 1982"
"9330",40417,"Ethics in Government Act Amendments of 1982"
"9331",40416,NA
"9332",40415,"Paddy Creek Wilderness Act of 1981"
"9333",40414,"Educational Mining Act of 1982"
"9334",40413,NA
"9335",40412,NA
"9336",40411,NA
"9337",40410,NA
"9338",40409,NA
"9339",40408,NA
"9340",40407,"Florida Indian Land Claims Settlement Act of 1982"
"9341",40406,"False Identification Crime Control Act of 1982"
"9342",40405,NA
"9343",40404,NA
"9344",40403,NA
"9345",40402,"Department of the Interior and Related Agencies Appropriation Act, 1983"
"9346",40401,NA
"9347",40400,NA
"9348",40399,"Cow Creek Band of Umpqua Tribe of Indians Recognition Act"
"9349",40398,NA
"9350",40397,"Fisheries Amendments of 1982"
"9351",40396,NA
"9352",40395,NA
"9353",40394,NA
"9354",40393,NA
"9355",40392,NA
"9356",40391,NA
"9357",40390,"Indian Mineral Development Act of 1982"
"9358",40389,NA
"9359",40388,NA
"9360",40387,NA
"9361",40386,"District of Columbia Appropriation Act, 1983"
"9362",40385,"Foreign Assistance and Related Programs Appropriations Act, 1983"
"9363",40384,NA
"9364",40383,"Congressional Reports Elimination Act of 1982"
"9365",40382,NA
"9366",40381,NA
"9367",40380,NA
"9368",40379,NA
"9369",40378,"Agriculture, Rural Development, and Related Agencies Appropriations Act, 1983"
"9370",40377,"Department of Transportation and Related Agencies Appropriations Act, 1983"
"9371",40376,NA
"9372",40375,"White House Conference on Productivity Act"
"9373",40374,NA
"9374",40373,"Debt Collection Act of 1982"
"9375",40372,NA
"9376",40371,"Refugee Assistance Amendments of 1982"
"9377",40370,"Miscellaneous Revenue Act of 1982"
"9378",40369,NA
"9379",40368,NA
"9380",40367,NA
"9381",40366,"Surplus Agricultural Commodities Disposal Act of 1982"
"9382",40365,NA
"9383",40364,NA
"9384",40363,NA
"9385",40362,"Subchapter S Revision Act of 1982"
"9386",40361,NA
"9387",40360,NA
"9388",40359,"Convention on the Physical Protection of Nuclear Material Implementation Act of 1982"
"9389",40358,NA
"9390",40357,NA
"9391",40356,"Coastal Barrier Resources Act"
"9392",40355,NA
"9393",40354,NA
"9394",40353,NA
"9395",40352,NA
"9396",40351,NA
"9397",40350,NA
"9398",40349,NA
"9399",40348,NA
"9400",40347,"Arms Control and Disarmament Amendments Act of 1982"
"9401",40346,NA
"9402",40345,NA
"9403",40344,NA
"9404",40343,NA
"9405",40342,NA
"9406",40341,"Protection Island National Wildlife Refuge Act"
"9407",40340,NA
"9408",40339,"Motor Vehicle Safety and Cost Savings Authorization Act of 1982"
"9409",40338,NA
"9410",40337,NA
"9411",40336,NA
"9412",40335,"Federal-Aid Highway Act of 1982"
"9413",40334,"Consolidated Federal Funds Report Act of 1982"
"9414",40333,"International Carriage of Perishable Foodstuffs Act"
"9415",40332,"National Aeronautics and Space Administration Authorization Act, 1983"
"9416",40331,"Military Construction Appropriation Act, 1983"
"9417",40330,NA
"9418",40329,"Military Construction Authorization Act, 1983"
"9419",40328,"Garn-St Germain Depository Institutions Act of 1982"
"9420",40327,NA
"9421",40326,NA
"9422",40325,NA
"9423",40324,NA
"9424",40323,NA
"9425",40322,NA
"9426",40321,NA
"9427",40320,NA
"9428",40319,NA
"9429",40318,NA
"9430",40317,NA
"9431",40316,NA
"9432",40315,NA
"9433",40314,"Veterans' Compensation, Education, and Employment Amendments of 1982"
"9434",40313,NA
"9435",40312,"Endangered Species Act Amendments of 1982"
"9436",40311,NA
"9437",40310,NA
"9438",40309,"Student Financial Assistance Technical Amendments Act of 1982"
"9439",40308,"Job Training Partnership Act"
"9440",40307,NA
"9441",40306,"Anti-Arson Act of 1982"
"9442",40305,NA
"9443",40304,NA
"9444",40303,NA
"9445",40302,NA
"9446",40301,NA
"9447",40300,"Missing Children Act"
"9448",40299,"Victim and Witness Protection Act of 1982"
"9449",40298,NA
"9450",40297,NA
"9451",40296,NA
"9452",40295,NA
"9453",40294,"National Bureau of Standards Authorization Act for Fiscal Year 1983"
"9454",40293,NA
"9455",40292,NA
"9456",40291,NA
"9457",40290,NA
"9458",40289,NA
"9459",40288,NA
"9460",40287,NA
"9461",40286,NA
"9462",40285,NA
"9463",40284,"Legislative Branch Appropriation Act, 1983"
"9464",40283,NA
"9465",40282,NA
"9466",40281,NA
"9467",40280,"Department of Housing and Urban Development--Independent Agencies Appropriation Act, 1983"
"9468",40279,"Virgin Islands Nonimmigrant Alien Adjustment Act of 1982"
"9469",40278,NA
"9470",40277,NA
"9471",40276,NA
"9472",40275,"Pretrial Services Act of 1982"
"9473",40274,NA
"9474",40273,NA
"9475",40272,NA
"9476",40271,NA
"9477",40270,NA
"9478",40269,"Bus Regulatory Reform Act of 1982"
"9479",40268,NA
"9480",40267,NA
"9481",40266,NA
"9482",40265,"Supplemental Appropriations Act, 1982"
"9483",40264,NA
"9484",40263,"Federal Managers' Financial Integrity Act of 1982"
"9485",40262,NA
"9486",40261,"Omnibus Budget Reconciliation Act of 1982"
"9487",40260,"Department of Defense Authorization Act, 1983"
"9488",40259,"Veterans' Administration Health-Care Programs Improvement and Extension Act of 1982"
"9489",40258,NA
"9490",40257,NA
"9491",40256,"Tax Equity and Fiscal Responsibility Act of 1982"
"9492",40255,NA
"9493",40254,NA
"9494",40253,NA
"9495",40252,"Potato Research and Promotion Act Amendments of 1982"
"9496",40251,NA
"9497",40250,NA
"9498",40249,NA
"9499",40248,NA
"9500",40247,NA
"9501",40246,NA
"9502",40245,NA
"9503",40244,NA
"9504",40243,NA
"9505",40242,NA
"9506",40241,NA
"9507",40240,NA
"9508",40239,NA
"9509",40238,NA
"9510",40237,"Energy Emergency Preparedness Act of 1982"
"9511",40236,NA
"9512",40235,NA
"9513",40234,NA
"9514",40233,NA
"9515",40232,NA
"9516",40231,NA
"9517",40230,NA
"9518",40229,"Federal Employees Flexible and Compressed Work Schedules Act of 1982"
"9519",40228,"Olympic Commemorative Coin Act"
"9520",40227,"Small Business Innovation Development Act of 1982"
"9521",40226,"No Net Cost Tobacco Program Act of 1982"
"9522",40225,NA
"9523",40224,"Urgent Supplemental Appropriations Act, 1982"
"9524",40223,NA
"9525",40222,"Military Construction Codification Act"
"9526",40221,NA
"9527",40220,NA
"9528",40219,NA
"9529",40218,NA
"9530",40217,NA
"9531",40216,NA
"9532",40215,NA
"9533",40214,NA
"9534",40213,"Voting Rights Act Amendments of 1982"
"9535",40212,NA
"9536",40211,NA
"9537",40210,NA
"9538",40209,NA
"9539",40208,"Intelligence Identities Protection Act of 1982"
"9540",40207,NA
"9541",40206,NA
"9542",40205,NA
"9543",40204,NA
"9544",40203,NA
"9545",40202,NA
"9546",40201,NA
"9547",40200,NA
"9548",40199,NA
"9549",40198,NA
"9550",40197,NA
"9551",40196,NA
"9552",40195,NA
"9553",40194,NA
"9554",40193,NA
"9555",40192,NA
"9556",40191,NA
"9557",40190,NA
"9558",40189,NA
"9559",40188,"Piracy and Counterfeiting Amendments Act of 1982"
"9560",40187,NA
"9561",40186,NA
"9562",40185,"Prompt Payment Act"
"9563",40184,"Northern Pacific Halibut Act of 1982"
"9564",40183,NA
"9565",40182,"Veterans' Administration and Department of Defense Health Resources Sharing and Emergency Operations Act"
"9566",40181,NA
"9567",40180,NA
"9568",40179,NA
"9569",40178,NA
"9570",40177,NA
"9571",40176,NA
"9572",40175,NA
"9573",40174,NA
"9574",40173,NA
"9575",40172,"Federal Courts Improvement Act of 1982"
"9576",40171,NA
"9577",40170,NA
"9578",40169,NA
"9579",40168,NA
"9580",40167,NA
"9581",40166,NA
"9582",40165,NA
"9583",40164,NA
"9584",40163,NA
"9585",40162,NA
"9586",40161,NA
"9587",40160,NA
"9588",40159,NA
"9589",40158,NA
"9590",40157,NA
"9591",40156,NA
"9592",40155,NA
"9593",40154,NA
"9594",40153,"Export Administration Amendments Act of 1981"
"9595",40152,NA
"9596",40151,NA
"9597",40150,NA
"9598",40149,"Federal Physicians Comparability Allowance Amendments of 1981"
"9599",40148,NA
"9600",40147,NA
"9601",40146,NA
"9602",40145,NA
"9603",40144,NA
"9604",40143,NA
"9605",40142,"Federal-Aid Highway Act of 1981"
"9606",40141,NA
"9607",40140,"Multinational Force and Observers Participation Resolution"
"9608",40139,NA
"9609",40138,"Record Carrier Competition Act of 1981"
"9610",40137,NA
"9611",40136,NA
"9612",40135,"Czechoslovakian Claims Settlement Act of 1981"
"9613",40134,NA
"9614",40133,"Union Station Redevelopment Act of 1981"
"9615",40132,NA
"9616",40131,NA
"9617",40130,NA
"9618",40129,"Foreign Assistance and Related Programs Appropriations Act, 1982"
"9619",40128,NA
"9620",40127,NA
"9621",40126,NA
"9622",40125,"Municipal Wastewater Treatment Construction Grant Amendments of 1981"
"9623",40124,"Immigration and Nationality Act Amendments of 1981"
"9624",40123,"Older Americans Act Amendments of 1981"
"9625",40122,"Department of Defense Appropriation Act, 1982"
"9626",40121,"International Security and Development Cooperation Act of 1981"
"9627",40120,NA
"9628",40119,NA
"9629",40118,NA
"9630",40117,NA
"9631",40116,"State and Local Government Cost Estimate Act of 1981"
"9632",40115,NA
"9633",40114,"Military Construction Appropriation Act, 1982"
"9634",40113,NA
"9635",40112,"George Washington Commemorative Coin Act"
"9636",40111,"Agriculture, Rural Development, and Related Agencies Appropriation Act, 1982"
"9637",40110,"Department of Transportation and Related Agencies Appropriation Act, 1982"
"9638",40109,"Department of Housing and Urban Development--Independent Agencies Appropriation Act, 1982"
"9639",40108,"Department of the Interior and Related Agencies Appropriation Act, 1982"
"9640",40107,"Military Construction Authorization Act, 1982"
"9641",40106,"Agriculture and Food Act of 1981"
"9642",40105,NA
"9643",40104,"National Aeronautics and Space Administration Authorization Act, 1982"
"9644",40103,NA
"9645",40102,NA
"9646",40101,NA
"9647",40100,NA
"9648",40099,"District of Columbia Appropriation Act, 1982"
"9649",40098,"Department of Energy National Security and Military Applications of Nuclear Energy Authorization Act of 1982"
"9650",40097,"Intelligence Authorization Act for Fiscal Year 1982"
"9651",40096,"Energy and Water Development Appropriation Act, 1982"
"9652",40095,NA
"9653",40094,"Department of Defense Authorization Act, 1982"
"9654",40093,NA
"9655",40092,NA
"9656",40091,NA
"9657",40090,NA
"9658",40089,"Military Justice Amendments of 1981"
"9659",40088,NA
"9660",40087,"Lacey Act Amendments of 1981"
"9661",40086,"Combined Hydrocarbon Leasing Act of 1981"
"9662",40085,NA
"9663",40084,NA
"9664",40083,NA
"9665",40082,"Independent Safety Board Act Amendments of 1981"
"9666",40081,NA
"9667",40080,"Veterans' Health Care, Training, and Small Business Loan Act of 1981"
"9668",40079,NA
"9669",40078,NA
"9670",40077,NA
"9671",40076,NA
"9672",40075,NA
"9673",40074,"Veterans' Disability Compensation, Housing, and Memorial Benefits Amendments of 1981"
"9674",40073,"Overseas Private Investment Corporation Amendments Act of 1981"
"9675",40072,NA
"9676",40071,"National Tourism Policy Act"
"9677",40070,NA
"9678",40069,NA
"9679",40068,"Uniformed Services Pay Act of 1981"
"9680",40067,NA
"9681",40066,NA
"9682",40065,NA
"9683",40064,NA
"9684",40063,NA
"9685",40062,NA
"9686",40061,NA
"9687",40060,NA
"9688",40059,"Legislative Branch Appropriation Act, 1982"
"9689",40058,NA
"9690",40057,NA
"9691",40056,NA
"9692",40055,NA
"9693",40054,NA
"9694",40053,"Liability Risk Retention Act of 1986"
"9695",40052,NA
"9696",40051,NA
"9697",40050,"Saccharin Study and Labeling Act Amendment of 1981"
"9698",40049,NA
"9699",40048,NA
"9700",40047,"Department of Defense Supplemental Authorization Act, 1981"
"9701",40046,NA
"9702",40045,"Former Prisoner of War Benefits Act of 1981"
"9703",40044,NA
"9704",40043,"Omnibus Budget Reconciliation Act of 1981"
"9705",40042,"Economic Recovery Tax Act of 1981"
"9706",40041,NA
"9707",40040,NA
"9708",40039,"Maritime Act of 1981"
"9709",40038,NA
"9710",40037,NA
"9711",40036,NA
"9712",40035,NA
"9713",40034,NA
"9714",40033,"Cash Discount Act"
"9715",40032,NA
"9716",40031,"Steel Industry Compliance Extension Act of 1981"
"9717",40030,"Defense Officer Personnel Management Act Technical Corrections Act"
"9718",40029,NA
"9719",40028,NA
"9720",40027,NA
"9721",40026,NA
"9722",40025,NA
"9723",40024,NA
"9724",40023,NA
"9725",40022,"Youth Employment Demonstration Amendments of 1981"
"9726",40021,NA
"9727",40020,"Supplemental Appropriations and Rescission Act, 1981"
"9728",40019,NA
"9729",40018,NA
"9730",40017,NA
"9731",40016,NA
"9732",40015,NA
"9733",40014,NA
"9734",40013,NA
"9735",40012,NA
"9736",40011,NA
"9737",40010,NA
"9738",40009,NA
"9739",40008,NA
"9740",40007,NA
"9741",40006,"Parental Kidnaping Prevention Act of 1980"
"9742",40005,"National Visitor Center Emergency Repair Act of 1980"
"9743",40004,NA
"9744",40003,NA
"9745",40002,NA
"9746",40001,NA
"9747",40000,"Miscellaneous Revenue Act of 1980"
"9748",39999,"State and Local Fiscal Assistance Act Amendments of 1980"
"9749",39998,NA
"9750",39997,NA
"9751",39996,NA
"9752",39995,NA
"9753",39994,"International Coffee Agreement Act of 1980"
"9754",39993,NA
"9755",39992,NA
"9756",39991,NA
"9757",39990,NA
"9758",39989,NA
"9759",39988,NA
"9760",39987,"Farm Credit Act Amendments of 1980"
"9761",39986,"Inland Navigational Rules Act of 1980"
"9762",39985,NA
"9763",39984,"Bankruptcy Tax Act of 1980"
"9764",39983,NA
"9765",39982,NA
"9766",39981,"Santini-Burton Act"
"9767",39980,NA
"9768",39979,NA
"9769",39978,NA
"9770",39977,NA
"9771",39976,NA
"9772",39975,NA
"9773",39974,"Military Pay and Allowances Benefits Act of 1980"
"9774",39973,NA
"9775",39972,NA
"9776",39971,NA
"9777",39970,NA
"9778",39969,NA
"9779",39968,NA
"9780",39967,NA
"9781",39966,"Alaska Federal-Civilian Energy Efficiency Swap Act of 1980"
"9782",39965,NA
"9783",39964,"Environmental Research, Development, and Demonstration Authorization Act of 1981"
"9784",39963,"Disaster Relief Act Amendments of 1980"
"9785",39962,"Nuclear Safety Research, Development, and Demonstration Act of 1980"
"9786",39961,NA
"9787",39960,NA
"9788",39959,NA
"9789",39958,NA
"9790",39957,NA
"9791",39956,NA
"9792",39955,NA
"9793",39954,NA
"9794",39953,NA
"9795",39952,NA
"9796",39951,NA
"9797",39950,NA
"9798",39949,"Wood Residue Utilization Act of 1980"
"9799",39948,NA
"9800",39947,NA
"9801",39946,NA
"9802",39945,NA
"9803",39944,NA
"9804",39943,NA
"9805",39942,NA
"9806",39941,NA
"9807",39940,NA
"9808",39939,NA
"9809",39938,NA
"9810",39937,NA
"9811",39936,NA
"9812",39935,"Department of Energy National Security and Military Applications of Nuclear Energy Authorization Act of 1981"
"9813",39934,NA
"9814",39933,"Health Programs Extension Act of 1980"
"9815",39932,"Indian Health Care Amendments of 1980"
"9816",39931,"Legislative Branch Appropriation Act, 1981"
"9817",39930,NA
"9818",39929,NA
